,name,new_price,old_price,discount,rating,votes
467,Gotv Digital Antenna + 10m Coaxial Cable,2000.0,2100.0,0.05,4.3,4.3 out of 5(4)
468,Fashion ALLADIN NANCY LADIES TOP,675.0,1350.0,0.5,4.1,4.1 out of 5(8)
469,"Door Hinge Brass 4"" Per Pair",400.0,450.0,0.11,,
470,"Oraimo Powerbank- PB 10,000Mah,,,,,,WHITE/BLACK...",1890.0,3000.0,0.37,3.6,3.6 out of 5(8)
471,Gotv Decorder Only + 1 Month Free Subscription,3499.0,3999.0,0.13,,
472,Beauty Glazed Gorgeous Me Eye Shadow Palette,1290.0,1500.0,0.14,5.0,5 out of 5(1)
473,Knorr Soft Cube Beef Chilli Seasoning 6's,100.0,,,5.0,5 out of 5(4)
474,Maybelline Crayon Khol Colossal Kajal Black,800.0,,,4.4,4.4 out of 5(71)
475,Ultrasonic Aroma Humidifier Air Purifier Essential Oil,1590.0,2800.0,0.43,5.0,5 out of 5(5)
476,1.2M Computer Office Desk Workstation With Metal Frame (Unassembled),6499.0,10000.0,0.35,4.2,4.2 out of 5(5)
477,GARBAGE BAGS 50pcs-BIN LINERS,800.0,,,2.3,2.3 out of 5(3)
478,Vision Plus Sound Bar 110W RMS-BLACK,11200.0,15000.0,0.25,3.0,3 out of 5(2)
479,Fashion Cute Hip Hop Titanium Steel Bear Pendant Necklace,238.0,270.0,0.12,4.8,4.8 out of 5(13)
480,Velvex Furniture Polish Lemon Scented 300ml,299.0,,,4.4,4.4 out of 5(8)
481,PRO3 Portable Mini Bluetooth Headset Wireless Invisible Earbuds Sports Headphones,774.0,1318.0,0.41,3.8,3.8 out of 5(4)
482,Miniso Korean Style 0.55cm Rubber Band 10pcs,167.0,,,4.0,4 out of 5(2)
483,300ml Salon Bottle Plastic Hairdressing Watering Can Water Spray For Barber Hair Tool Haircut Mist Sprayer,262.0,,,5.0,5 out of 5(1)
484,2 Layer Over The Sink Dish Rack,8998.0,,,,
485,14 Piece Heavy Duty Sufurias With Lids,6894.0,10000.0,0.31,4.0,4 out of 5(12)
486,Luodais Classic Human Hair Wig/ Weave Repair Serum+1pc Pc ORS Wrap Oconut Oil Setting Mousse,570.0,1000.0,0.43,5.0,5 out of 5(1)
487,Fashion 6 Pcs Pure Cotton Seamless Ladies Pants,2068.0,2368.0,0.13,4.5,4.5 out of 5(10)
488,Pedrollo WATER PUMP 0.5 HP ITALY PKM60,7500.0,15000.0,0.5,4.0,4 out of 5(3)
489,Nunix Table Top 2Burner Auto ignition Gas Stove Cooker,2377.0,3499.0,0.32,,
490,Dstv Full Kit + 1month Free Subscription (FAMILY),5500.0,6000.0,0.08,5.0,5 out of 5(3)
491,"Vibrant Glamour Retinol Eye Cream Dark Circles,Bags,Wrinkles, Retinol Eye Cream Skin Firming Cream",599.0,1100.0,0.46,,
492,Fashion Men's Zipper Pocket Bomber Jacket.,2590.0,4500.0,0.44,4.1,4.1 out of 5(7)
493,Fashion Sunglasses Bluetooth Earphones Wireless Headphones The Matrix Headset FBI Woman,1298.0,1580.0,0.18,3.5,3.5 out of 5(11)
494,EA Sports FC 24 - Nintendo Switch,8400.0,12000.0,0.3,5.0,5 out of 5(1)
495,30cm 1080P HDMI Port Male To 2 Female Splitter Cable,522.0,745.0,0.3,4.0,4 out of 5(5)
496,"128 Egg Incubator Intelligent Automatic Egg Hatcher -can Use Electricity, Solar Or Battery",23999.0,24000.0,0.01,4.0,4 out of 5(4)
497,"Itel 5081 2.40 "",Triple SIM/It5081, Kabambe Button Phone+ Free Belt & Watch",2550.0,3900.0,0.35,5.0,5 out of 5(1)
498,Faiba JTL 4G PORTABLE WIFI MIFI ROUTER,6998.0,7000.0,0.01,4.4,4.4 out of 5(5)
499,Tide Washing Machine Laundry Pods - 39pods,4190.0,4600.0,0.09,4.5,4.5 out of 5(2)
500,Fashion Wavy Hair Extention,810.0,1200.0,0.33,3.6,3.6 out of 5(9)
501,Soft Grey Fluffy Carpets Area Non-slip Rugs Floor Mat,2650.0,4000.0,0.34,4.5,4.5 out of 5(4)
502,Pzx 10400Mah Portable Smart Power Bank,1385.0,1390.0,0.01,,
503,Mini Wireless Stereo In-Ear Headset Earphone,517.0,,,2.3,2.3 out of 5(4)
504,1/12 Dollhouse Wooden Furniture Miniature Round,475.0,949.0,0.5,1.0,1 out of 5(3)
505,24Pcs 3cm Plastic Christmas Tree Balls Baubles Home-19#,662.0,1324.0,0.5,,
506,Herblink Tongkat Ali 100gms,1300.0,1600.0,0.19,5.0,5 out of 5(1)
507,Beauty Makeup Brushes Set Foundation Powder Blush-5pcs,360.0,499.0,0.28,2.3,2.3 out of 5(3)
508,"SeriPlus Seri 100% Pure Acetone,Nail Polish Remover-500mL",999.0,,,4.2,4.2 out of 5(6)
509,Advance 32GB Flash Disk - Silver+Free USB Cable + GIFTS,1050.0,1200.0,0.13,,
510,Tolsen Ratchet Tie Downs Ratchet Tie Down Straps Set,850.0,,,4.3,4.3 out of 5(3)
511,Fashion 1 Pair Ear Stud Rose Flower Shape Versatile Alloy Faux-Pink,98.0,196.0,0.5,4.0,4 out of 5(5)
512,Tecno Spark 10/Spark 10C Fashion Silicone Cover Case+Bluetooth Headset+Screen Protector.,695.0,900.0,0.23,4.5,4.5 out of 5(2)
513,Fashion Water Proof Mattress Protector,2165.0,2300.0,0.25,4.5,4.5 out of 5(20)
514,"Itel S23 6.6"", 128GB ROM + Up To 8GB RAM, 50MP Camera, 5000mAh+CELLINY 2",14199.0,25000.0,0.43,4.0,4 out of 5(2)
515,Motorcycle Cover Waterproof Outdoor Sun Rain Dust Snow Leaf Protection Motorcycle Covers,1998.0,3492.0,0.43,4.4,4.4 out of 5(41)
516,3 Modes Led Table Lamp Generic Rechargeable Eye Caring Touch Stepless Dimming,1093.0,2078.0,0.47,4.3,4.3 out of 5(24)
517,Fashion Women Corset Workout Waist Trainer Girdle Gl Ladies Tummy Control Body Shaper Underbust Slimming Belt WeigthLoss,800.0,1200.0,0.33,4.2,4.2 out of 5(11)
518,Mara Amla Oil Infusion ( Infused In Coconut Oil) -250ml,750.0,,,4.4,4.4 out of 5(13)
519,"Ambie True Wireless Earbuds AM-TW01 AMBIE, Bluetooth Ear Clips",3000.0,5000.0,0.4,,
520,Faiba JTL 4G PORTABLE WIFI MIFI ROUTER,6998.0,7000.0,0.01,4.4,4.4 out of 5(5)
521,Tide Washing Machine Laundry Pods - 39pods,4190.0,4600.0,0.09,4.5,4.5 out of 5(2)
522,Fashion Wavy Hair Extention,810.0,1200.0,0.33,3.6,3.6 out of 5(9)
523,Soft Grey Fluffy Carpets Area Non-slip Rugs Floor Mat,2650.0,4000.0,0.34,4.5,4.5 out of 5(4)
524,Pzx 10400Mah Portable Smart Power Bank,1385.0,1390.0,0.01,,
525,Mini Wireless Stereo In-Ear Headset Earphone,517.0,,,2.3,2.3 out of 5(4)
526,1/12 Dollhouse Wooden Furniture Miniature Round,475.0,949.0,0.5,1.0,1 out of 5(3)
527,24Pcs 3cm Plastic Christmas Tree Balls Baubles Home-19#,662.0,1324.0,0.5,,
528,Herblink Tongkat Ali 100gms,1300.0,1600.0,0.19,5.0,5 out of 5(1)
529,Beauty Makeup Brushes Set Foundation Powder Blush-5pcs,360.0,499.0,0.28,2.3,2.3 out of 5(3)
530,"SeriPlus Seri 100% Pure Acetone,Nail Polish Remover-500mL",999.0,,,4.2,4.2 out of 5(6)
531,Five Toes Forefoot Pads For High Heels Metatarsal Pads Foot Cushion Half Insoles Inserts,340.0,599.0,0.43,,
532,Advance 32GB Flash Disk - Silver+Free USB Cable + GIFTS,1050.0,1200.0,0.13,,
533,Tolsen Ratchet Tie Downs Ratchet Tie Down Straps Set,850.0,,,4.3,4.3 out of 5(3)
534,Fashion 1 Pair Ear Stud Rose Flower Shape Versatile Alloy Faux-Pink,98.0,196.0,0.5,4.0,4 out of 5(5)
535,Tecno Spark 10/Spark 10C Fashion Silicone Cover Case+Bluetooth Headset+Screen Protector.,695.0,900.0,0.23,4.5,4.5 out of 5(2)
536,Fashion Water Proof Mattress Protector,2165.0,2300.0,0.25,4.5,4.5 out of 5(20)
537,"Itel S23 6.6"", 128GB ROM + Up To 8GB RAM, 50MP Camera, 5000mAh+CELLINY 2",14199.0,25000.0,0.43,4.0,4 out of 5(2)
538,Motorcycle Cover Waterproof Outdoor Sun Rain Dust Snow Leaf Protection Motorcycle Covers,1998.0,3492.0,0.43,4.4,4.4 out of 5(41)
539,3 Modes Led Table Lamp Generic Rechargeable Eye Caring Touch Stepless Dimming,1093.0,2078.0,0.47,4.3,4.3 out of 5(24)
540,Fashion Women Corset Workout Waist Trainer Girdle Gl Ladies Tummy Control Body Shaper Underbust Slimming Belt WeigthLoss,800.0,1200.0,0.33,4.2,4.2 out of 5(11)
541,Mara Amla Oil Infusion ( Infused In Coconut Oil) -250ml,750.0,,,4.4,4.4 out of 5(13)
542,"Ambie True Wireless Earbuds AM-TW01 AMBIE, Bluetooth Ear Clips",3000.0,5000.0,0.4,,
543,Tecno Spark 7 Slim Fit Classy Cover Case + Scr. Protector + Bluetooth Headset + OTG Cable.,750.0,1000.0,0.25,1.0,1 out of 5(1)
544,The Ordinary Glycolic Acid 7% Toning Solution _240ML,1018.0,,,3.8,3.8 out of 5(16)
545,Multifunction Laser Level With Adjustment Tripod,1890.0,2499.0,0.24,5.0,5 out of 5(1)
546,Fashion African Men's Shirt / Long Sleeved Casual Men's Shirt /  Ankara Style Shirt,2600.0,2800.0,0.26,2.3,2.3 out of 5(3)
547,Full Body Sculptor Massager - Relax & Spin - Tone Slimmer,1545.0,2500.0,0.38,,
548,Hot Crush Padded Hip Up Booty Booster Biker Sexy Butt' Lifter Boyshorts Mid Rise Curvy Hips Butt Enhancer,999.0,1399.0,0.29,,
549,"4Pcs Door Handle Stickers, Carbon Fiber Cup Guards,",279.0,502.0,0.44,4.3,4.3 out of 5(3)
550,P47 Wireless  Bluetooth  Stereo Headset - White,799.0,1598.0,0.5,3.0,3 out of 5(1)
551,2 in 1 USB OTG Card Reader Universal Type C OTG TF/SD Card Reader Phone Extension Headers USB C OTG Adapter,449.0,800.0,0.44,4.0,4 out of 5(1)
552,Chess Bag Magnetic Chess Board - Foldable,949.0,1000.0,0.05,4.6,4.6 out of 5(31)
553,Nokia C2-01 3G Mobile Phone - Black,3580.0,4200.0,0.15,3.7,3.7 out of 5(3)
554,Dark And Lovely Gro Strong Anti Breakage,450.0,,,4.6,4.6 out of 5(36)
555,300Pcs Christmas Fake Snowflake DIY Wedding New Year-Silver,183.0,366.0,0.5,,
556,Gotv Digital Antenna + 10m Coaxial Cable,2000.0,2100.0,0.05,4.3,4.3 out of 5(4)
557,Fashion ALLADIN NANCY LADIES TOP,675.0,1350.0,0.5,4.1,4.1 out of 5(8)
558,"Door Hinge Brass 4"" Per Pair",400.0,450.0,0.11,,
559,"Oraimo Powerbank- PB 10,000Mah,,,,,,WHITE/BLACK...",1890.0,3000.0,0.37,3.6,3.6 out of 5(8)
560,Big Purple Round Mosquito Net For Single Bed-FREE SIZE.,950.0,1738.0,0.45,4.5,4.5 out of 5(2)
561,AB Wheel Abs Workout Roller + Free Skipping Rope And Mat,1175.0,2200.0,0.47,,
562,Fashion 3PCs LOVELY Girls Boyshorts Pure Cotton Comfy Girls Boxers,599.0,599.0,0.25,5.0,5 out of 5(5)
563,Essential Oils For Aroma 10 ML,745.0,1400.0,0.47,4.0,4 out of 5(2)
564,58pcs Building Blocks Toy Smart Stick Kids,690.0,,,4.7,4.7 out of 5(3)
565,Legatus 360 Degree Full Color Night Vision Wireless Bulb Lamp Camera 1080P Free 64 GB Memory Card,3999.0,6000.0,0.33,4.3,4.3 out of 5(3)
566,Power Suction 2In1 Vacuum Cleaner Wet/Dry Carpet/Floor/Car/Pet,6299.0,10000.0,0.37,3.0,3 out of 5(2)
567,Makita Accessories Makita Cordless Drill 47PC Tool Set 36v WITH 2 Batteries,7999.0,10000.0,0.2,,
568,Nunix K1 Table Top Hot And Normal Water Dispenser,5440.0,,,3.8,3.8 out of 5(4)
569,"White Melamine Saucer Plates, 16cm – Set Of 6",685.0,825.0,0.17,5.0,5 out of 5(1)
570,Cantu Coconut Curling Cream+ Curl Activator+ Shea Butter Leave In,3499.0,5000.0,0.3,4.9,4.9 out of 5(21)
571,Disaar Probiotic Mouth Spray For Fresh Breath- Lemon Flavor,299.0,500.0,0.4,2.0,2 out of 5(1)
572,Jumia Books Holy Bible With Zipped Case - King James Version Black,980.0,,,4.5,4.5 out of 5(24)
573,Fashion Pure Color Multi-function Pockets Waterproof Chest Bag Waist Crossbody Sports Bag (Black),731.0,1044.0,0.3,4.1,4.1 out of 5(8)
574,Disaar Probiotic Spray Fresh Breath Grape Flavor Oral Freshner 20ml,280.0,550.0,0.49,4.8,4.8 out of 5(12)
575,Kinbar High Security Alarm Padlock,1900.0,2300.0,0.17,3.0,3 out of 5(2)
576,Mini Portable LED Flashlight Waterproof Light Three Modes,520.0,1040.0,0.5,,
577,Fashion Sparkly Rhinestones U Shape Nose Stud Hoop Nose Ring-Silver,125.0,250.0,0.5,3.9,3.9 out of 5(7)
578,24Pcs Christmas Balls Bright Color Matte-Champaign Gold,876.0,1752.0,0.5,,
579,Barksdale SATA To USB 3.0 Adapter Cable For 2.5 Inch HDD/SSD Hard Drive Adapter Converter,1599.0,2000.0,0.2,4.9,4.9 out of 5(7)
580,Fashion Patchwork Irregular Oblique Button Dress Shirts,2600.0,4000.0,0.36,5.0,5 out of 5(1)
581,"Mekis Amla + Rosemary Oil + Peppermint Oils-Stimulate hair follicles, promote hair growth, and reduce hair fall.",530.0,899.0,0.41,4.0,4 out of 5(2)
582,Velvex Premium Blue Pocket Tissues 10 Pack,200.0,,,4.6,4.6 out of 5(57)
583,Fashion 3PCS Soft Hanging Wipe /Kitchen Towel,599.0,700.0,0.17,4.6,4.6 out of 5(5)
584,Fashion Reflector Visibility Safety Vest With Pockets And Zipper Unisex  (4 Pieces),2600.0,3000.0,0.13,5.0,5 out of 5(1)
585,Nunix 5L Multi-Functional Electric Pressure Cooker Rice Cooker,6985.0,10090.0,0.31,4.0,4 out of 5(1)
586,Samsung 35W USB Type C - Type C PD Adapter Head,1449.0,1699.0,0.15,5.0,5 out of 5(3)
587,207ML Spice Glass Jars With Golden Lids,1100.0,1200.0,0.08,4.7,4.7 out of 5(6)
588,Nilkin CamShield Pro Protective Case for Samsung Galaxy S23 Ultra 5G 6.8 inch,2000.0,3000.0,0.33,4.5,4.5 out of 5(2)
589,Fashion Engagement Ring - Classic Proposal Wedding Band,239.0,326.0,0.27,3.7,3.7 out of 5(18)
590,Toilet Paper Holder For Cistern Tissue Holder,899.0,1200.0,0.25,4.5,4.5 out of 5(4)
591,Fashion Double Colour Bomber Jacket,2500.0,4000.0,0.38,,
592,Jumia Books  THE SUBTLE ART OF NOT GIVING A F*CK By Mark Manson,699.0,999.0,0.3,3.6,3.6 out of 5(5)
593,Electric Fast Hair Auto Straightener Hair Brush Comb,1927.0,3400.0,0.43,,
594,HOMMY 3D CARPETS,6500.0,7000.0,0.07,2.3,2.3 out of 5(3)
595,Bebe Kids Study Tablets 64GB/4GB,9870.0,15000.0,0.34,,
596,Santa Christmas Hats & New Year Hats- Adults & Children,402.0,550.0,0.27,5.0,5 out of 5(1)
597,"Ecoflow 220Watt Bifacial Foldable Solar Panel, Complete with Adjustable Kickstand, Waterproof IP68 & Durable for Off The Grid Living",74999.0,,,5.0,5 out of 5(1)
598,For Xiaomi Mi Band 6 Silicone Strap Watchband-Black,199.0,284.0,0.3,4.6,4.6 out of 5(9)
599,UKA Remote Control,990.0,1800.0,0.45,4.5,4.5 out of 5(4)
600,Wireless Bluetooth Headsets Earphone Earpods Stereo Hifi 5.0,565.0,1034.0,0.45,4.1,4.1 out of 5(7)
601,Fashion Men Hip Hop Trucker Cap Streetwear Cap,399.0,500.0,0.27,3.8,3.8 out of 5(328)
602,Fashion 4PCs Very Sexy Seamless Soft Lace Panties,945.0,1300.0,0.27,4.4,4.4 out of 5(181)
603,Fashion 4 PCS Backpacks Women Bags Handbags School Bags Satchels Ladies Bags,899.0,1567.0,0.43,3.1,3.1 out of 5(62)
604,4you 2L Electric Automatic Kettle,934.0,1500.0,0.38,4.1,4.1 out of 5(75)
605,L'Oreal Glycolic Bright Glowing Cream Night 50ml,1440.0,1800.0,0.2,4.1,4.1 out of 5(7)
606,"Roch RS-6030S, 3.1CH Sub Woofer Sound System, 12000W - Black",5099.0,7499.0,0.32,4.7,4.7 out of 5(11)
607,"Tecno Pop 7  6.6"" Display 2GB RAM + 64GB ROM, 8MP , 5000mAh, Black + Free Gifts",12599.0,19999.0,0.37,4.4,4.4 out of 5(16)
608,Fashion 4PCs Sexy Floral Soft Silk Seamless Thong Panties(Hips 36-44inc),699.0,1000.0,0.3,4.2,4.2 out of 5(215)
609,Fashion Mens Long Sleeve Casual Pattern Floral Polo Business Printed Shirts Official Vintage,1205.0,2000.0,0.4,3.7,3.7 out of 5(29)
610,Garnier Even & Matte Scrub - 100ml,995.0,,,4.7,4.7 out of 5(24)
611,Fashion 10 Pack Soft Khaki For Men-Multicolour+Free 5 Pairs Of Socks,10400.0,10499.0,0.2,4.5,4.5 out of 5(6)
612,Smartwatch Business Bluetooth Waterproof Sport,780.0,1481.0,0.47,3.3,3.3 out of 5(56)
613,Fashion Mens Zipper Turtleneck Long Sleeve Varsity Jackets Lightweight Sport Coats - Black,1020.0,1672.0,0.39,3.8,3.8 out of 5(41)
614,"Infinix Smart 7 Plus 6.6"" HD+, 64GB ROM + 3GB RAM, 6000mAh +  Free Gifts",13990.0,18999.0,0.26,4.0,4 out of 5(66)
615,Makeup Sponges Beauty Blender Sponge Pink 4pcs /Set,409.0,450.0,0.09,5.0,5 out of 5(12)
616,Fashion Vintage Breathable High Top Casual Canvas Sneakers,1249.0,1299.0,0.31,3.9,3.9 out of 5(398)
617,"Bontel L200 ,,,Big Speaker,Power Bank Option//  Dual Sim- Black..C.E",1230.0,2000.0,0.39,3.9,3.9 out of 5(14)
618,Sandisk 16gb 32gb 64gb 128gb Otg Usb Flash Disk,899.0,,,4.4,4.4 out of 5(41)
619,"Maybelline Lifter Gloss Hydrating Lip Gloss With Hyaluronic Acid, Rust",1900.0,,,4.6,4.6 out of 5(44)
620,UNCOVER PIMPLE PATCH - I AM SPOTLESS 18 PATCHES,999.0,,,4.3,4.3 out of 5(146)
621,Kericho Gold Kericho Gold Loose Tea - 250g,214.0,220.0,0.03,4.9,4.9 out of 5(9)
622,Amtec AM-006 Amtec 15000W MULTIMEDIA SYSTEM 2.1CH FM/SD/BT/USB,8039.0,9500.0,0.15,4.3,4.3 out of 5(65)
623,Automatic Water Dispenser-Smart Wireless Pump.,770.0,1100.0,0.3,4.5,4.5 out of 5(82)
624,Fashion 3 In 1 Men's T-Shirt Short Hello Africa Sleeve Shorts Set With Chain Black,899.0,1359.0,0.34,3.3,3.3 out of 5(13)
625,Portable Laptop Riser Stand Foldable Desktop Laptop Holder With 8 Levels Height,859.0,1503.0,0.43,4.0,4 out of 5(31)
626,Bluetooth Keyboard Portable Mini Wireless Keyboard Rechargeable For IPad Tablet,589.0,1127.0,0.48,4.2,4.2 out of 5(27)
627,Fashion Soft Khaki Trouser Stretch Slim Fit  Casual- off white,1145.0,1149.0,0.1,4.2,4.2 out of 5(353)
628,Samsung 15W Galaxy S10+ S8 A10s A20s A30s TYPE C FAST Charger,799.0,900.0,0.11,3.8,3.8 out of 5(9)
629,"Skyworth 50G3A, 50″ 4K UHD Frameless Smart Android TV – Black",43999.0,55999.0,0.21,4.3,4.3 out of 5(15)
630,Oraimo Fast Charging Type C USB Cable,298.0,,,4.7,4.7 out of 5(47)
631,Top Side Cover Waterproof Mackintosh Mattress Protector (Non-Quilted),1399.0,1859.0,0.25,4.6,4.6 out of 5(16)
632,Fashion 2024 Women's Casual Shoes High Heels Boots - Black,980.0,1606.0,0.47,4.4,4.4 out of 5(92)
633,Zesta Zesta Hot & Sweet Sauce - 720g,135.0,147.0,0.08,4.5,4.5 out of 5(33)
634,Fashion Men's Sleeveless Vest - Black/White/Grey,699.0,,,4.0,4 out of 5(123)
635,11 Pcs Set Latex Resistance Band Exercise Band Toning Tube,1399.0,1879.0,0.26,3.8,3.8 out of 5(19)
636,"Nokia C1 2nd Edition, 5.45"", 1GB +16GB - (DUAL SIM),Android 11, Blue",7950.0,7960.0,0.01,4.1,4.1 out of 5(150)
637,Bacardi Bacardi Carta De Oro 750ml,1782.0,1944.0,0.08,4.8,4.8 out of 5(10)
638,Fashion Men's Leather Loafer Shoes/BLACK,4369.0,4599.0,0.05,4.2,4.2 out of 5(32)
639,YOIVY Teeth Whitening Essence Tooth Whitener Remove Stains,238.0,300.0,0.21,3.6,3.6 out of 5(11)
640,Wired Headphone // Bluetooth Headphone Wireless +  AUX Cable,700.0,1000.0,0.3,3.8,3.8 out of 5(16)
641,Fashion 15 Pcs Naked Professional Makeup Brush Set Tools Kit Spray Holder,1250.0,1899.0,0.34,4.4,4.4 out of 5(46)
642,Electric Cooker / Single Spiral Coil Hotplate,990.0,1800.0,0.45,4.0,4 out of 5(41)
643,2.4G Wireless Gaming Mouse RGB Rechargeable Mice Silent Mouse,799.0,1398.0,0.43,4.8,4.8 out of 5(22)
644,14 - 43 Inch TV Wall Mounting Bracket,350.0,600.0,0.42,4.5,4.5 out of 5(20)
645,Fashion 2 Piece Set Men's T-Shirt & Shorts - Black,1150.0,1690.0,0.35,3.6,3.6 out of 5(17)
646,Fashion 12 Pairs Men's Cotton Dress Socks - Assorted,749.0,1000.0,0.25,3.7,3.7 out of 5(62)
647,Gotv + 1 Month Free (Max) Subscription.,1349.0,2499.0,0.46,4.2,4.2 out of 5(913)
648,Geemy Rechargeable  Cordless Shaving Machine With Indicator,1950.0,3000.0,0.35,4.5,4.5 out of 5(189)
649,Sathiya 1850W 1.8L Energy Efficient Electric Water Kettle Heater Jug,1159.0,1500.0,0.23,4.2,4.2 out of 5(61)
650,Adidas Adilette Aqua Slides Unisex,2760.0,4600.0,0.4,4.3,4.3 out of 5(28)
651,Fashion 3Pack Finest Men's Long Sleeve Checked Shirt Slim Fit,2499.0,3000.0,0.17,3.9,3.9 out of 5(10)
652,Samsung Galaxy A04e 32GB ROM 3GB RAM 6.5'' 5000mAh Battery - Black,14399.0,19999.0,0.28,4.4,4.4 out of 5(40)
653,Fashion Women's Shoes Sneakers Dad Shoes Walking Shoes,1299.0,1782.0,0.27,4.1,4.1 out of 5(49)
654,Fashion Quality Casual Stretch Mens Slim Fit Jeans,1299.0,1500.0,0.13,4.7,4.7 out of 5(6)
655,Maybelline SuperStay 30H Active Wear Foundation- 56 TOFFEE,2400.0,,,4.2,4.2 out of 5(38)
656,2Meter Window And Doors Sheer,799.0,1000.0,0.2,4.0,4 out of 5(20)
657,I13 PRO High Quality Bluetooth Earphone Black,490.0,895.0,0.45,3.5,3.5 out of 5(25)
658,"Oppo A58, 6.72'' 6GB RAM + 128GB ROM, 50Mp Camera, 4G LTE,  (Dual Sim), 5000mAh - Dazzling  Green + Smart watch & Earpods",26299.0,39999.0,0.34,4.8,4.8 out of 5(9)
659,"Phelistar Antenna Aerial & 14"" - 43"" Mount For Digital TV",850.0,1500.0,0.43,3.7,3.7 out of 5(129)
660,Samsung 25 W Fast Type C Charger 25W USB C Adapter,940.0,,,4.7,4.7 out of 5(45)
661,37 Grids Silicon Ice Cube Maker Tray + Top Cover,399.0,700.0,0.43,4.3,4.3 out of 5(19)
662,Vitron V5201 2.1Ch Multimedia Speaker System BT/USB/MP3 - Black,4200.0,6803.0,0.38,4.2,4.2 out of 5(46)
663,Qwen Makeup Sponges Powder Puff Beaty Blender 6 Pcs/set,489.0,800.0,0.39,4.7,4.7 out of 5(76)
664,Shea Moisture Jamaican Black Castor Oil Reparative Leave-In Conditioner,2700.0,3000.0,0.1,4.7,4.7 out of 5(39)
665,Set Of 2 Bed Pillow (Pair- Pure Fibre Filled).,900.0,1500.0,0.4,4.4,4.4 out of 5(19)
666,Wireless Earbuds Bluetooth Earphones 5.1 Gaming Earphones Touch Control Headphones,799.0,1559.0,0.49,3.7,3.7 out of 5(7)
667,Menengai Menengai Cream Bar Soap – 500g,73.0,139.0,0.47,3.9,3.9 out of 5(9)
668,Fashion 1PAIR Strong Adjustable Stainless Steel Clear Bra Straps,199.0,229.0,0.13,3.8,3.8 out of 5(37)
669,Rashnik Wooden Chopping Board + Butchery Knife & Plastic Border,660.0,,,4.5,4.5 out of 5(18)
670,"Roch RFR-110D-B Double Door Fridge, 85L - Silver",21699.0,25499.0,0.15,4.5,4.5 out of 5(16)
671,Punch-free Great Load Bearing Bathroom Storage Rack Wall Shelf-Grey,438.0,718.0,0.39,4.1,4.1 out of 5(11)
672,5 By 8 Soft Fluffy Patches Carpets Non-slip Rugs Floor Mat,2599.0,4000.0,0.35,4.0,4 out of 5(42)
673,5kg Dumbell Set( 2_pieces),1830.0,2225.0,0.18,4.2,4.2 out of 5(52)
674,Phone Stand Phone Holder Desktop Stand Free Angle Adjustment,599.0,743.0,0.19,3.8,3.8 out of 5(6)
675,Fashion 4pcs Men Underwear Boxers Panties Comfortable Soft,590.0,1129.0,0.48,3.8,3.8 out of 5(92)
676,Fashion Plain Stylish Slim Fit Black Jeans-Black,1269.0,1800.0,0.3,4.2,4.2 out of 5(201)
677,Oraimo FreePods Lite Earbuds - Phantom Black,1899.0,,,4.7,4.7 out of 5(43)
678,AILYONS Electric Kettle Water Heater & Boiler Jug,940.0,1200.0,0.22,4.1,4.1 out of 5(81)
679,Macaroon Bluetooth Wireless EarphonesEarbuds-White,549.0,905.0,0.39,3.6,3.6 out of 5(118)
680,Fashion Men Printed T-shirt Slim Fit,832.0,1537.0,0.46,3.5,3.5 out of 5(43)
681,VITIKE Fashion Sneakers Men's Shoes - Black+White,1590.0,2650.0,0.47,3.6,3.6 out of 5(56)
682,Mekis Jamaican Black Castor + Amla + Rosemary + Peppermint Oil–Promotes Hair Growth & Stops Hair Fall,560.0,780.0,0.28,4.3,4.3 out of 5(21)
683,Fashion Handbag Women Bag Ladies Underarm Bag Female Messenger Shoulder Bag Wallet,759.0,1079.0,0.3,4.3,4.3 out of 5(43)
684,"Amtec AM-808 Sub Woofer Sound System -BT/USB/FM-4,000 WATTS",2999.0,3300.0,0.09,4.0,4 out of 5(59)
685,Fashion Men's Official  Pure Leather Shoes - Black,1350.0,1499.0,0.1,4.3,4.3 out of 5(64)
686,Fashion DADDY'S BOY Short Sleeve Bodysuit + Camou Print Pants + Hat,1226.0,1411.0,0.16,4.4,4.4 out of 5(55)
687,Fashion 5 In 1 Printing Mens T Shirts - Multi,1990.0,2500.0,0.2,3.8,3.8 out of 5(9)
688,Tisa Nyota Ladies Handbags PU Leather Bucket Bags 3 In 1-Pink,1290.0,2000.0,0.36,3.9,3.9 out of 5(63)
689,Fashion Mens Boots Lace Up Shoes,2599.0,3299.0,0.21,5.0,5 out of 5(8)
690,Electric Automatic Water Dispenser Pump Rechargeable White,615.0,1100.0,0.44,4.1,4.1 out of 5(28)
691,Fashion Men's Shoes Leather Sandals Soft Sole Sandals Beach Shoes Breathable Lace Up,1180.0,2331.0,0.49,4.1,4.1 out of 5(52)
692,Fashion Ladies Shoes Athletic Shoes Thick-soled  Casual Shoes Fashion Sneakers,799.0,1399.0,0.43,4.8,4.8 out of 5(4)
693,Adult Travelling Neck Pillow- Black,699.0,900.0,0.22,4.2,4.2 out of 5(74)
694,Genetic Wireless Bluetooth Earphone Headphones Stereo Earbuds HIFI,409.0,799.0,0.49,3.6,3.6 out of 5(37)
695,Bluetooth Wireless Mouse Silent Office Rechargeable Mouse,772.0,926.0,0.17,4.2,4.2 out of 5(27)
